Timestamp,Wind speed (m/s),Wind direction (°),Nacelle position (°),Energy Export (kWh),Power (kW),Rotor current (A),Rotor speed (RPM),Generator RPM (RPM),"Generator RPM, Max (RPM)","Generator RPM, Min (RPM)","Generator RPM, Standard deviation (RPM)","Rotor speed, Max (RPM)","Rotor speed, Min (RPM)","Rotor speed, Standard deviation (RPM)",Blade angle (pitch position) (°),"Blade angle (pitch position), Max (°)","Blade angle (pitch position), Min (°)","Blade angle (pitch position), Standard deviation (°)",Grease left generator bearing,Grease left shaft bearing,direccion (grados),presion (hPa),Xpos,Ypos,Zpos,Turbine
2018-01-01 11:30:00,4.25500011444092,303.278533935547,306.058135986328,22.0,164.81999206543,166.389999389648,9.85999965667725,1050.0,1053.90002441406,1047.09997558594,1.99474990367889,9.89999961853027,9.80000019073486,0.0489895157516,1.55500447750092,2.90000009536743,-0.200000002980232,0.842303395271301,0.0,0.0,116.868865966797,996.929992675781,529117,6281142,174,WTG-1
2018-01-01 11:40:00,4.16315793991089,318.646545410156,315.863250732422,24.0,152.731582641602,175.184204101563,9.92631530761719,1058.72106933594,1176.80004882813,1047.0,29.3279342651367,11.1000003814697,9.80000019073486,0.291713863611221,2.03159785270691,3.0,0.200000002980232,0.788104057312012,0.0,0.0,122.40153503418,997.099975585937,529117,6281142,174,WTG-1
2018-01-01 11:50:00,4.15999984741211,317.089385986328,318.730041503906,30.0,158.089996337891,167.005004882812,9.85499954223633,1050.55993652344,1054.59997558594,1047.19995117188,1.57683145999908,9.89999961853027,9.80000019073486,0.049749087542296,1.73500382900238,2.90000009536743,0.200000002980232,0.750516474246979,0.0,0.0,121.750885009766,997.121032714844,529117,6281142,174,WTG-1
2018-01-01 12:00:00,3.85714292526245,316.4990234375,318.582550048828,24.0,105.47142791748,183.009521484375,9.86666679382324,1053.54284667969,1109.40002441406,1047.30004882813,13.0594520568848,10.3999996185303,9.80000019073486,0.132137328386307,2.24766755104065,3.0,-0.100000001490116,0.851116359233856,0.0,0.0,122.98511505127,996.97998046875,529117,6281142,174,WTG-1
2018-01-01 12:10:00,3.8263156414032,334.704376220703,329.378021240234,30.0,152.826309204102,189.121047973633,9.99473667144775,1067.12109375,1149.80004882813,1044.80004882813,36.197681427002,10.8000001907349,9.80000019073486,0.333203971385956,1.92637550830841,3.09999990463257,-0.100000001490116,1.18714261054993,0.0,0.0,133.69108581543,996.785034179688,529117,6281142,174,WTG-1
2018-01-01 12:20:00,3.29999995231628,343.736236572266,343.428588867187,10.0,81.1149978637695,193.479995727539,9.84000015258789,1049.07495117188,1053.69995117188,1022.90002441406,6.18787145614624,9.89999961853027,9.60000038146973,0.073484428226948,2.3400936126709,3.09999990463257,-0.200000002980232,1.11013507843018,0.0,0.0,116.81763458252,996.765014648438,529117,6281142,174,WTG-1
2018-01-01 12:30:00,3.87999987602234,331.348205566406,331.298248291016,20.0,117.11499786377,180.449996948242,9.84000015258789,1050.16003417969,1053.59997558594,1047.90002441406,1.35623168945313,9.89999961853027,9.80000019073486,0.0489895157516,2.04001212120056,3.0,0.400000005960465,0.801498591899872,0.0,0.0,149.518005371094,996.805297851562,529117,6281142,174,WTG-1
2018-01-01 12:40:00,2.91499996185303,350.273803710937,350.562347412109,16.0,27.2899990081787,138.315002441406,9.61999988555908,1025.19506835938,1082.19995117188,949.5,37.791633605957,10.1999998092651,8.89999961853027,0.351567953824997,2.75500988960266,3.09999990463257,1.29999995231628,0.483192503452301,0.0,0.0,141.202850341797,996.766662597656,529117,6281142,174,WTG-1
2018-01-01 12:50:00,2.92499995231628,356.4482421875,353.257568359375,6.0,63.5249977111816,174.695007324219,9.79500007629395,1045.15002441406,1051.59997558594,993.700012207031,14.5626010894775,9.89999961853027,9.30000019073486,0.143090754747391,2.68500566482544,3.09999990463257,1.60000002384186,0.471460491418839,0.0,0.0,149.277450561523,996.742126464844,529117,6281142,174,WTG-1
2018-01-01 13:00:00,3.72499990463257,350.294158935547,355.343658447266,8.0,101.735000610352,181.014999389648,9.85499954223633,1050.1650390625,1052.40002441406,1047.30004882813,1.32901263237,9.89999961853027,9.80000019073486,0.049749087542296,2.45000982284546,3.09999990463257,0.899999976158142,0.564358055591583,0.0,0.0,138.806533813477,996.594970703125,529117,6281142,174,WTG-1
2018-01-01 13:10:00,3.1894736289978,4.7265157699585,357.473999023438,22.0,55.7684211730957,177.45263671875,9.81052589416504,1046.31579589844,1054.69995117188,994.299987792969,13.0023641586304,9.89999961853027,9.30000019073486,0.133356273174286,2.7157940864563,3.09999990463257,1.79999995231628,0.464829504489899,0.0,0.0,165.996734619141,996.559997558594,529117,6281142,174,WTG-1
2018-01-01 13:20:00,3.33809518814087,342.255767822266,343.73403930664,8.0,59.2571411132812,194.29524230957,9.83333301544189,1049.45239257813,1051.90002441406,1046.40002441406,1.13416016101837,9.89999961853027,9.80000019073486,0.047140181064606,2.74286103248596,3.09999990463257,1.70000004768372,0.367191940546036,0.0,0.0,146.833343505859,996.599975585938,529117,6281142,174,WTG-1
2018-01-01 13:30:00,2.66000008583069,353.567169189453,354.0,8.0,33.2999992370605,179.794998168945,9.77999973297119,1042.68505859375,1052.5,991.900024414062,16.1912727355957,10.0,9.39999961853027,0.136381804943085,2.97000002861023,3.09999990463257,2.70000004768372,0.109999939799309,0.0,0.0,163.079391479492,996.515808105469,529117,6281142,174,WTG-1
2018-01-01 13:40:00,3.75263166427612,353.811126708984,354.0,0.0,113.768424987793,179.947372436523,9.84736824035645,1051.0263671875,1074.0,1047.40002441406,5.55326557159424,10.1000003814697,9.80000019073486,0.07517284154892,2.16844987869263,3.09999990463257,0.200000002980232,0.889738380908966,0.0,0.0,152.814636230469,996.975036621094,529117,6281142,174,WTG-1
2018-01-01 13:50:00,4.13000011444092,355.882385253906,353.198059082031,34.0,160.820007324219,161.184997558594,9875,1050.46997070313,1055.09997558594,1047.59997558594,1.74530172348022,9.89999961853027,9.80000019073486,0.043301023542881,1.70001769065857,2.90000009536743,-0.100000001490116,0.817312657833099,0.0,0.0,152.08659362793,999.714965820312,529117,6281142,174,WTG-1
2018-01-01 14:00:00,4.41428565979004,345.449005126953,349.687927246094,24.0,184.542861938477,161.776184082031,9.89523792266846,1053.82385253906,1100.69995117188,1047.40002441406,11.0907363891602,10.3000001907349,9.80000019073486,0.104545205831528,1.40477442741394,2.59999990463257,-0.200000002980232,0.861602127552033,0.0,0.0,162.883880615234,995.234985351562,529117,6281142,174,WTG-1
2018-01-01 14:10:00,5.33333349227905,1.22696971893311,0.244535937905312,30.0,318.177764892578,177.08332824707,10.3888893127441,1106.86108398438,1301.40002441406,1048.80004882813,75.8580780029297,12.1999998092651,9.80000019073486,0.717936038970947,0.38329216837883,2.5,-0.699999988079071,0.974251866340637,0.0,0.0,162.61164855957,995.538879394531,529117,6281142,174,WTG-1
2018-01-01 14:20:00,4.61500024795532,3.67187428474426,357.698760986328,56.0,213.574996948242,155.764999389648,9.88500022888184,1054.20007324219,1127.0,1047.30004882813,16.8090991973877,10.6000003814697,9.80000019073486,0.171099409461021,1.13501274585724,2.20000004768372,-0.699999988079071,0.681377291679382,0.0,0.0,148.74772644043,995.279968261719,529117,6281142,174,WTG-1
2018-01-01 14:30:00,5.41052627563477,8.15837478637695,7.68109321594238,46.0,341.515777587891,178.131576538086,10.394736289978,1108.41577148438,1194.40002441406,1048.80004882813,55.2886695861816,11.1999998092651,9.80000019073486,0.535550475120544,0.136827737092972,1.79999995231628,-0.600000023841858,0.643355131149292,0.0,0.0,162.900756835938,995.424987792969,529117,6281142,174,WTG-1
2018-01-01 14:40:00,4.84999990463257,0.774583339691162,0.353598922491074,54.0,280.855010986328,181.684997558594,10.3900003433228,1107.00500488281,1372.40002441406,1048.09997558594,98.7520217895508,12.8999996185303,9.80000019073486,0.934826195240021,1.12497210502625,3.09999990463257,-0.400000005960465,1.0511302947998,0.0,0.0,148.518783569336,995.589965820312,529117,6281142,174,WTG-1
2018-01-01 14:50:00,5.17619037628174,343.314270019531,346.097198486328,44.0,342.200012207031,179.261901855469,10.4666662216187,1114.98571777344,1238.09997558594,1045.30004882813,65.6724090576172,11.6999998092651,9.80000019073486,0.632706522941589,0.433293581008911,2.70000004768372,-0.699999988079071,0.992031753063202,0.0,0.0,150.26335144043,995.344970703125,529117,6281142,174,WTG-1
2018-01-01 15:00:00,5.63888883590698,353.790466308594,355.569000244141,58.0,349.244445800781,176.805557250977,10.3944444656372,1108.29443359375,1233.80004882813,1047.19995117188,57.0727577209473,11.6999998092651,9.80000019073486,0.561221063137054,0.337950140237808,7.30000019073486,-0.699999988079071,1.78672254085541,0.0,0.0,139.985076904297,995.200012207031,529117,6281142,174,WTG-1
2018-01-01 15:10:00,4375,358.068572998047,357.0,58.0,182.800003051758,173.264999389648,9.91499996185303,1057.78503417969,1144.30004882813,1047.19995117188,23.4269466400146,10.8000001907349,9.80000019073486,0.243464529514313,1.64502644538879,3.0,-0.300000011920929,1.00023746490479,0.0,0.0,166.909729003906,995.559997558594,529117,6281142,174,WTG-1
2018-01-01 15:20:00,4.1100001335144,12.1388788223267,5.50453472137451,30.0,144.149993896484,171.56999206543,9.86499977111816,1050.86499023438,1069.0,1048.19995117188,4.25326919555664,10.0,9.80000019073486,0.057227399200201,1.85002553462982,3.0,-0.300000011920929,0.85761296749115,0.0,0.0,154.88134765625,995.575012207031,529117,6281142,174,WTG-1
2018-01-01 15:30:00,4.09000015258789,353.139343261719,357.602233886719,22.0,153.335006713867,176.925003051758,9.94499969482422,1060.31506347656,1162.19995117188,1047.09997558594,30.341438293457,10.8999996185303,9.80000019073486,0.290645718574524,1.85002493858337,2.79999995231628,0.0,0.869770050048828,0.0,0.0,158.296661376953,995.419982910156,529117,6281142,174,WTG-1
2018-01-01 15:40:00,4.30499982833862,343.924468994141,344.471496582031,20.0,172.154998779297,167.919998168945,9.89999961853027,1055.32995605469,1088.69995117188,1047.69995117188,11.4166145324707,10.1999998092651,9.80000019073486,0.114017516374588,1.56504559516907,2.79999995231628,-0.5,1.09830546379089,0.0,0.0,154.69660949707,995.320007324219,529117,6281142,174,WTG-1
2018-01-01 15:50:00,4.4850001335144,339.617614746094,340.028167724609,30.0,175.199996948242,164.154998779297,9.88000011444092,1052.20495605469,1088.0,1047.09997558594,8.70886707305908,10.1999998092651,9.80000019073486,0.097979456186295,1.42501533031464,2.70000004768372,-0.400000005960465,0.925135135650635,0.0,0.0,161.797378540039,995.114990234375,529117,6281142,174,WTG-1
2018-01-01 16:00:00,4.78999996185303,341.712188720703,338.382080078125,34.0,234.884994506836,168.544998168945,10.0349998474121,1071.17004394531,1200.5,1047.80004882813,38.052978515625,11.3000001907349,9.80000019073486,0.367797493934631,1.03496789932251,3.0,-0.300000011920929,0.997634708881378,0.0,0.0,145.052932739258,994.805297851562,529117,6281142,174,WTG-1
2018-01-01 16:10:00,4.56500005722046,346.019104003906,345.289642333984,34.0,203.794998168945,165.509994506836,9.94499969482422,1061.43505859375,1159.80004882813,1049.0,26.5921802520752,10.8999996185303,9.80000019073486,0.259759426116943,1.29002285003662,2.79999995231628,-0.600000023841858,1.05919778347015,0.0,0.0,152.473754882813,994.679992675781,529117,6281142,174,WTG-1
2018-01-01 16:20:00,4.57999992370606,349.071929931641,355.965515136719,38.0,204.550003051758,160.399993896484,9.84999942779541,1049.85498046875,1053.30004882813,1046.40002441406,1.84754860401154,9.89999961853027,9.80000019073486,0.049999713897705,0.994982540607452,2.79999995231628,-0.400000005960465,1.02003681659698,0.0,0.0,145.161865234375,994.655029296875,529117,6281142,174,WTG-1
